compile time(s),type,test_n,algorithm,simd,builtin,n,median,mean,max,min,p99,p95,p90,stddev,variance
0.618,uint32_t,12,balanced,2,1,256,15.229543,15.254853,16.456735,15.025481,16.291934,15.377788,15.328160,0.033064,0.032935
0.682,uint32_t,12,balanced,2,2,256,15.572109,15.597326,17.075409,15.336010,16.634479,15.758445,15.704458,0.036995,0.036851
0.64,uint32_t,12,bosenelson,1,0,256,16.923269,16.941043,18.146196,16.782054,17.952605,17.050631,16.998979,0.020505,0.020425
0.609,uint32_t,12,bosenelson,1,1,256,15.033671,15.041502,15.741003,14.822963,15.587053,15.206315,15.160217,0.013470,0.013418
0.671,uint32_t,12,bosenelson,1,2,256,16.359356,16.370623,17.390723,16.133121,17.228304,16.534969,16.476121,0.019900,0.019822
0.626,uint32_t,12,bosenelson,2,0,256,15.157390,15.167740,15.955446,14.896869,15.835021,15.318909,15.272805,0.015338,0.015278
0.654,uint32_t,12,bosenelson,2,1,256,17.189272,17.205817,18.109591,16.926101,17.932187,17.441806,17.376149,0.026403,0.026300
0.649,uint32_t,12,bosenelson,2,2,256,16.741337,16.765999,18.176147,16.576589,17.637836,16.879004,16.844619,0.028284,0.028174
0.634,uint32_t,13,bitonic,1,0,256,14.921171,14.919663,15.612687,14.517845,15.430340,15.082609,15.028417,0.014530,0.014473
0.658,uint32_t,13,bitonic,1,1,256,15.667676,15.691118,16.940874,15.456300,16.537642,15.891182,15.811431,0.027255,0.027148
0.658,uint32_t,13,bitonic,1,2,256,14.857216,14.877311,16.159245,14.495451,15.704000,15.149317,15.026634,0.035302,0.035164
0.64,uint32_t,13,bitonic,2,0,256,15.264361,15.278353,16.236444,15.046286,15.713026,15.441171,15.370795,0.014153,0.014097
0.646,uint32_t,13,bitonic,2,1,256,13.767192,13.790943,15.100185,13.579457,14.450519,13.953659,13.903533,0.023693,0.023600
0.652,uint32_t,13,bitonic,2,2,256,13.881857,13.879774,14.376683,13.665222,14.282511,14.055140,14.008180,0.012389,0.012341
0.607,uint32_t,13,oddeven,1,0,256,15.410267,15.452952,16.543929,15.161066,16.457746,15.727810,15.601443,0.042815,0.042647
0.604,uint32_t,13,oddeven,1,1,256,16.123306,16.136161,16.988025,15.908969,16.517124,16.321068,16.262483,0.016410,0.016346
0.624,uint32_t,13,oddeven,1,2,256,16.981388,16.996791,18.025777,16.641769,17.869710,17.152982,17.105589,0.024445,0.024349
0.625,uint32_t,13,oddeven,2,0,256,14.815289,14.810370,15.820864,14.461251,15.313857,15.028046,14.978806,0.025115,0.025017
0.646,uint32_t,13,oddeven,2,1,256,16.158240,16.165124,16.760577,15.899846,16.660625,16.322684,16.283545,0.013280,0.013228
